Question,Answer,Furigana,Meaning,Example,Translation,VocabWords
"順番","じゅんばん","じゅん.ばん","order, turn.","私たちは彼の順番をわざと飛ばした。","We skipped his turn on purpose.","順調, 順序, 道順, 一番, 番号, 交番, 番組"
"承知","しょうち","しょう.ち","knowledge, awareness.","人はすべて死すべきものと承知している。","We know that all men are mortal.","承認, 了承, 承諾, 知恵, 知事, ご存知"
"水準","すいじゅん","すい.じゅん","level, standard.","君の仕事は期待している水準に達していない。","Your work comes short of the expected standard.","水泳, 洪水, 水道, 準備, 基準, 標準, 準急, 水曜日"
"舌","した","した","tongue, tongue-like object.","コーヒーは舌が焼けるほど熱かった。","The coffee was so hot that I nearly burned my tongue.",""
"専攻","せんこう","せん.こう","major subject, special study.","私はフランス語を専攻するつもりです。","I am going to major in French.","専用, 専務, 専門, 攻撃, 攻勢"
"通学","つうがく","つう.がく","commuting to school, school commute.","いつもバス通学です。","I usually go to school by bus.","交通, 融通, 学生, 学校, 大学, 大通り, 小学校"
"徹夜","てつや","てつ.や","staying up all night, after staying up all night.","私はよく徹夜する。","I often stay up all night.","徹底, 今夜, 夜中, 夜明け"
"土産","みやげ","みやげ","local specialty or souvenir bought as a gift while travelling, present brought by a visitor.","これは友人への土産です。","These are gifts for my friends.","土地, 土曜, 産業, 生産, 土曜日"
"頭痛","ずつう","ず.つう","headache, cause for headaches.","今日は少し頭痛がする。","I have a slight headache today.","先頭, 冒頭, 頭脳, 苦痛, 痛烈"
"鍋","なべ","なべ","pan, pot.","ここに手のないナベがある。","Here is a pan without handles.",""
"日光","にっこう","にっ.こう","sunlight, sunshine.","この部屋はあまり日光が当たらない。","This room gets little sunshine.","毎日, 日記, 日本, 観光, 光景, 火曜日"
"配達","はいたつ","はい.たつ","delivery, deliverer.","どれくらいで配達してもらえますか。","How soon can they be delivered?","支配, 心配, 分配, 友達, 発達, 達成"
"発達","はったつ","はっ.たつ","development, growth.","水泳は筋肉を発達させる。","Swimming develops our muscles.","発音, 発見, 出発, 発作, 爆発, 配達, 友達, 達成"
"美人","びじん","び.じん","beautiful woman, (a) beauty.","スミス夫人は美人で有名だった。","Mrs. Smith was a famous beauty.","美容, 人形, 一人, 恋人, 美術館, 外国人, 美味しい"
"宝石","ほうせき","ほう.せき","gem, jewel.","彼は鍵をかけて宝石を金庫にしまいこんだ。","He locked up his jewels in the safe.","国宝, 重宝, 石油, 石鹸, 磁石, 流石"
"霧","きり","きり","fog, mist.","濃い霧のために私たちの飛行機は遅れた。","A thick fog delayed our flight.",""
"木曜","もくよう","もく.よう","Thursday.","木曜の夜はビールが無料なのです。","Thursday night is free beer night.","大木, 木綿, 並木, 火曜日, 金曜日, 月曜日, 水曜日, 土曜日"
"話し合う","はなしあう","はな..あ","to discuss, to talk together.","ここでその問題について話し合いましょう。","Let's discuss the matter here.","電話, 会話, 都合, 試合, 合併, 間に合う"
"永久","えいきゅう","えい.きゅう","eternity, permanence.","彼は永久に日本を離れた。","He left Japan for good.","永遠, 永住, 永続, 永代, 恒久, 久々"
"雷","かみなり","かみなり","lightning, thunder.","子供達は雷におびえた。","The thunder scared the children.",""
"覆う","おおう","おお","to cover, to hide.","机はほこりで覆われている。","The desk is covered with dust.","覆面, 転覆, 被覆"
"科目","かもく","か.もく","(school) subject, curriculum.","どの科目が一番好きですか。","Which subject do you like best?","科学, 外科, 理科, 注目, 面目, 駄目, 目的, 教科書"
"越える","こえる","こ","to cross over, to cross.","地球人の一人として、私は文化の壁を越える方法を知っています。","As a citizen of the world, I know ways of overcoming cultural barriers.","引っ越す, 引っ越し, 追い越す"
"乗せる","のせる","の","to place on (something), to give (someone) a ride.","車に乗せてください。","Give me a lift in your car.","乗客, 乗車, 乗り物, 乗り換える"
"扱う","あつかう","あつか","to deal with (a person), to treat.","心理学は人間の感情を扱う。","Psychology deals with human emotions.","取扱, 取り扱い"
"移す","うつす","うつ","to transfer (to a different place, group, etc.), to change.","委員会は別のホールに会場を移した。","The committee adjourned to another hall.","移動, 移転, 移民"
"衣服","いふく","い.ふく","clothes.","彼らは衣服をほとんど着用しない。","They wear very little clothing.","浴衣, 衣装, 衣類, 軍服, 洋服, 服装, 衣食住"
"隠す","かくす","かく","to hide, to conceal.","私は母がケーキを隠すのを見た。","I saw my mother hide the cake.","隠滅, 見え隠れ, 隠し引き出し"
"楽","らく","らく","comfort, ease.","近頃は旅行は楽だ。","Travelling is easy these days.",""
"活気","かっき","かっ.き","energy, vigour.","その街は活気にあふれていた。","The town was full of activity.","生活, 活動, 活発, 活用, 元気, 気配, 湯気, 気質, 天気"
"勘","かん","かん","perception, intuition.","その新聞記者はニュースを嗅ぎつける鋭い勘を持っている。","The newsman has a nose for news.",""
"叫ぶ","さけぶ","さけ","to shout, to cry (out).","","","絶叫, 叫び声"
"句","く","く","section (i.e. of text), sentence.","彼はその句の文字どおりの意味を説明した。","He explained the literal meaning of the phrase.",""
"敬意","けいい","けい.い","respect, honour.","親に対して敬意を表さなければいけない。","You should be respectful to your parents.","尊敬, 敬語, 敬遠, 意味, 意見, 注意, 用意, 意外"
"欠点","けってん","けっ.てん","fault, defect.","欠点があるけどやはり彼が好きです。","I love him despite his faults.","欠陥, 欠乏, 欠席, 不可欠, 交差点"
"後者","こうしゃ","こう.しゃ","the latter, the second.","いくつかの点で、前者は後者よりも劣っていると彼は指摘した。","He pointed out that the former was inferior to the latter in some respects.","午後, 医者, 患者, 悪者, 歯医者"
"考慮","こうりょ","こう.りょ","consideration, taking into account.","彼らに同行しようかと考慮中です。","I'm considering going with them.","参考, 思考, 遠慮, 配慮, 不慮, 憂慮"
"克服","こくふく","こく.ふく","conquest (of a difficulty, illness, crisis, etc.), overcoming.","彼は多くの困難を克服した。","He has overcome many obstacles.","克明, 相克, 超克, 軍服, 洋服, 服装, 衣服, 下克上"
"骨折","こっせつ","こっ.せつ","bone fracture, waste of labor or energy.","右腕を骨折したようです。","I think my right arm is broken.","露骨, 鉄骨, 時折, 折角, 骨抜き"
"混雑","こんざつ","こん.ざつ","congestion, crush.","その道は車で混雑している。","The roads are jammed with cars.","混乱, 複雑, 雑誌, 雑巾, 雑音"
"手伝い","てつだい","て.つだ","helper, assistant.","４年間は彼は最初の値段で芝を刈ってくれたが、その年の終わりに彼はしょっちゅう手伝いを連れていることに気がついた。","For four years, he cut the grass at the original price, but I noticed that toward the end of that year, he had a helper with him quite often.","派手, 上手, 下手, 伝統, 宣伝, 運転手, 手伝う"
"受け取る","うけとる","う..と","to receive, to get.","この贈り物は受け取れません。","I cannot accept this gift.","受験, 受付, 受信, 取材, 受話器, 取り替える, 取り上げる"
"週間","しゅうかん","しゅう.かん","week, weekly (publication).","もう２週間たったら帰ります。","I will be back in another two weeks.","今週, 先週, 毎週, 来週, 昼間, 時間, 人間, 世間"
"小麦","こむぎ","こ.むぎ","wheat, wheat flour.","この小麦は粉にされる。","This wheat is made into flour.","小鳥, 小屋, 小説, 蕎麦, 小学校"
"食欲","しょくよく","しょく.よく","appetite (for food), lack of appetite.","最近食欲がないんです。","Recently I have had no appetite.","食堂, 食器, 意欲, 欲望, 食べ物, 食料品, 欲張り"
"真っ赤","まっか","ま..か","bright red, deep red.","真っ赤な夕焼けは明日の晴天を告げた。","The deep red of the setting sun portended fine weather.","写真, 真剣, 赤道, 真ん中, 赤ん坊, 真っ直ぐ"
"診察","しんさつ","しん.さつ","medical examination, checkup.","医者は私ののどを診察した。","The doctor examined my throat.","診断, 診療, 警察, 観察, 視察, 健康診断"
"清潔","せいけつ","せい.けつ","clean, hygienic.","その別荘は清潔で整然としていた。","The cottage was clean and tidy.","清掃, 不潔, 簡潔, 潔白, 清々しい"
"生き物","いきもの","い..もの","living thing, living creature.","王を得た麒麟もまた寿命を持たない生き物だが、この病ばかりは治癒の方法がない。","A qilin with a king too has no limit on its lifespan, but this illness alone admits of no remedy.","学生, 建物, 動物, 物質, 荷物, 果物, 誕生日, 一生懸命"
