Question,Answer,Furigana,Meaning,Example,Translation,VocabWords
"気体","きたい","き.たい","gas, vapour.","その気体は悪臭を放つ。","This gas gives off a bad smell.","元気, 気配, 湯気, 気質, 天気, 大体, 体裁, 一体, 全体"
"映る","うつる","うつ","to be reflected, to harmonize with (harmonise).","自分の姿を鏡にうつして見なさい。","Look at yourself in the mirror.","映画, 反映, 映画館"
"稽古","けいこ","けい.こ","practice, practising.","彼女は六歳でピアノのけいこを始めた。","She began lessons in piano at age 6.","滑稽, 中古, 古典, 古代, 荒唐無稽"
"御覧","ごらん","ご.らん","(please) try to, (please) look.","あの木のてっぺんを見てごらん。","Look at the top of that tree.","御中, 御飯, 防御, 閲覧, 御願い, 展覧会, 博覧会"
"占う","うらなう","うらな","to tell someone's fortune, to divine (the future).","私は運勢を占ってもらった。","I had my fortune told.","占領, 独占, 占拠"
"濁る","にごる","にご","to become muddy, to become cloudy.","川は泥で濁っていた。","The river was cloudy with silt.","汚濁, 濁流"
"転がす","ころがす","ころ","to roll, to wheel.","子供たちが大きな雪の玉を転がしていた。","The children were rolling a big snowball.","運転, 自転車, 運転手"
"転がる","ころがる","ころ","to roll, to tumble.","車輪はゆっくり転がり始めた。","The wheel began to roll slowly.","運転, 自転車, 運転手"
"例える","たとえる","たと","to compare (something) to, to liken.","その詩人は死を眠りにたとえた。","The poet compared death to sleep.","例外, 実例"
"真っ青","まっさお","ま..さお","deep blue, bright blue.","これをきいたとたん、彼は真っ青になった。","On hearing this, he turned pale.","写真, 真剣, 青年, 真ん中, 真っ赤, 青少年, 真っ直ぐ"
"麓","ふもと","ふもと","foot (of a mountain or hill), bottom.","山の麓に日が昇るが早いかただ一人山を登り始めた。","The sun had barely risen at the foot of the mountain when she set out alone up the slope.",""
"手洗い","てあらい","て.あら","washing one's hands, water (or basin, etc.) for washing one's hands.","婦人用手洗いはどこですか。","Where is the ladies' room?","派手, 上手, 下手, 洗濯, 洗剤, 水洗, 運転手"
"櫛","くし","くし","comb, toiletries case.","外出する前に髪を櫛でときなさい。","Comb your hair before you go out.",""
"複写","ふくしゃ","ふく.しゃ","copying, duplication.","エジソンは複写の装置を発明した。","Edison invented a device for duplication.","複雑, 複数, 複合, 重複, 写真, 写生"
"衣食住","いしょくじゅう","い.しょく.じゅう","food, clothing and shelter, necessities of life.","私達が生きていくためには衣食住が必要です。","We need food, clothes and a home in order to live.","衣服, 浴衣, 衣装, 衣類, 食堂, 食器, 住所, 住宅, 住民, 食べ物, 食料品"
"仮定","かてい","か.てい","assumption, supposition.","彼女がここにいると仮定してみよう。","Let's suppose that she is here.","仮名, 予定, 勘定, 安定, 定規, 平仮名, 振り仮名, 仮名遣い"
"逆さ","さかさ","さか","inverted, upside down.","その晩私はテーブルの上で逆さにしたコーヒーカップの下にチップを置いて出た。","That evening I left my tip under a coffee cup, which I left upside down on the table.","真逆, 逆境, 逆効果"
"蒸発","じょうはつ","じょう.はつ","evaporation, disappearance (of a person).","露は太陽が昇ると蒸発した。","The dew evaporated when the sun rose.","蒸気, 発音, 発見, 出発, 発作, 爆発, 水蒸気, 蒸し暑い"
"心当たり","こころあたり","こころ.あ","having in mind, happening to know (of).","","","安心, 用心, 心地, 関心, 本当, 適当, お弁当"
"存じる","ぞんじる","ぞん","to know, to be aware (of).","いっこうに存じません。","I know nothing about it.","存在, 保存, 存続, 生存, ご存知"
"怠る","おこたる","おこた","to neglect, to be negligent in.","あなたは「ありがとう」と言うことを怠った。","You neglected to say Thank you.","怠惰, 怠慢"
"物騒","ぶっそう","ぶっ.そう","dangerous, unsettled.","地震の後、この辺りは物騒だ。","After the earthquake the neighbourhood felt insecure.","建物, 動物, 物質, 荷物, 果物, 騒音, 騒々しい"
"平凡","へいぼん","へい.ぼん","ordinary, common.","その模様の色は実に平凡なものである。","The colors of the pattern are very ordinary.","平和, 平等, 平均, 凡人, 凡退, 平仮名"
"縫う","ぬう","ぬ","to sew, to stitch.","これを手で縫ったんですか。","Did you sew this by hand?","裁縫, 縫製, 縫目, 縫い目"
"目印","めじるし","め.じるし","mark (for quick identification or recognition), sign.","彼女は自分の傘に赤いリボンで目印を付けた。","She put a red ribbon on her umbrella as a mark.","注目, 面目, 駄目, 目的, 印刷, 印象, 矢印"
"冷める","さめる","さ","to cool down, to get cold.","スープは冷めていない。","The soup is not cool.","冷房, 冷蔵庫"
"打ち消す","うちけす","う..け","to deny, to contradict.","","","打撃, 消費, 消防, 打ち込む, 打ち合わせ"
"感ずる","かんずる","かん","to feel, to sense.","人生から非常な喜びを感ずる。","I get a kick out of life.","感覚, 感謝, 感情, 感動"
"五十音","ごじゅうおん","ご.じゅう.おん","the Japanese syllabary, standard gojūon syllabary order (beginning with aiueo).","","","五分, 十分, 音楽, 本音, 発音, 物音, 不十分, 四捨五入"
"夜行","やこう","や.こう","night travel, walking around at night.","猫は夜行性の動物だ。","Cats are active at night.","今夜, 夜中, 徹夜, 銀行, 行儀, 夜明け"
"回数券","かいすうけん","かい.すう.けん","coupon tickets, discount tickets.","回数券を下さい。","May I have coupon tickets?","回復, 今回, 数学, 数字, 旅券, 証券, 定期券"
"応接","おうせつ","おう.せつ","reception (e.g. of visitors), dealing with.","数人の客が応接室で待っていた。","There were some guests waiting in the drawing room.","反応, 応援, 一応, 直接, 面接, 接近, 間接, 相応しい"
"下駄","げた","げ.た","geta, turn (in set-type proofing).","下駄を突っかけて表に飛び出した。","I slipped on my geta and dashed outside.","靴下, 下宿, 無駄, 駄目, 地下鉄, 無駄遣い, 駄菓子屋"
"蓋","ふた","ふた","cover, lid.","このふたはあのジャーのふただ。","This lid belongs with that jar.",""
"社説","しゃせつ","しゃ.せつ","editorial, leading article.","今朝の新聞の社説を読みましたか。","Have you read the leading article in today's paper?","会社, 神社, 社会, 社長, 小説, 説得, 演説, 説明, 新聞社"
"不潔","ふけつ","ふ.けつ","unclean, dirty.","レストランの不潔な皿に私達は吐き気を催させられた。","The dirty plates in the restaurant disgusted us.","不便, 不安, 不幸, 不正, 清潔, 簡潔, 潔白, 不自由"
"浮かぶ","うかぶ","う","to float, to be suspended.","１枚の落ち葉が水面に浮かんでいた。","A fallen leaf floated on the surface of the water.","浮気"
"平気","へいき","へい.き","cool, calm.","彼は平気でうそをつく。","He has no scruples about lying.","平和, 平等, 平均, 元気, 気配, 湯気, 気質, 天気, 平仮名"
"論ずる","ろんずる","ろん","to discuss, to talk about.","","","議論, 結論, 論文, 論争"
"鈍い","にぶい","にぶ","dull (e.g. a knife), blunt.","確かに彼は少々にぶいが勤勉だ。","Indeed he may be a little dull, but he is diligent.","鈍感, 鈍化, 鈍器"
"替わる","かわる","か","to succeed, to relieve.","ジムは、ベティーにかわって手紙を書いた。","Jim wrote the letter for Betty.","為替, 交替, 両替, 着替え"
"英和","えいわ","えい.わ","English-Japanese, English-Japanese dictionary.","TOEICの学習に限らず、英語を学ぶのであれば英和辞典は必携の書の一つでしょう。","An English-Japanese dictionary is surely a must have book, not just for those taking TOEIC, but for all studying English.","英語, 英文, 和英, 英雄, 平和, 和服"
"信ずる","しんずる","しん","to believe, to believe in.","見ることは信ずることなり。","Seeing is believing.","信号, 信用, 信頼, 通信, 信仰"
"水滴","すいてき","すい.てき","drop of water, vessel for replenishing inkstone water.","気密性でない窓ならば、水滴ができるだろう。","If your windows are not airtight, moisture will seep in.","水泳, 洪水, 水道, 点滴, 一滴, 水曜日"
"幾分","いくぶん","いく.ぶん","somewhat, to some extent.","この問題は私にとっては幾分難しい。","This problem is difficult for me to some degree.","幾何, 自分, 大分, 半分"
"険しい","けわしい","けわ","precipitous, rugged.","彼らは険しい北面を登った。","They climbed the rugged north face.","危険, 冒険, 保険, 険悪"
"交差","こうさ","こう.さ","crossing, intersection.","２本の道が十文字に交差している。","The two roads cut across the street from us.","交番, 日差し, 差し上げる"
"広める","ひろめる","ひろ","to spread, to propagate.","彼らはキリストの福音を全世界に広めた。","They spread the Gospel all over the world.","広告, 背広, 広場"
"縮む","ちぢむ","ちぢ","to shrink, to contract.","セーターが洗濯で縮んだ。","My sweater shrank in the wash.","縮小, 圧縮, 恐縮"
"照らす","てらす","て","to shine on, to illuminate.","君の答えを彼のと照らし合わせなさい。","Check your answer with his.","対照, 照明, 参照"
"水平線","すいへいせん","すい.へい.せん","horizon (related to bodies of water).","太陽が水平線の下に沈んだ。","The sun sank below the horizon.","水泳, 洪水, 水道, 平和, 平等, 平均, 線路, 直線, 水曜日, 平仮名, 地平線, 新幹線"
"突っ込む","つっこむ","つ..こ","to thrust (something) into (something), to cram.","１人少年が両手をポケットにつっこんで歩いていた。","A boy was walking with his hands in his pockets.","衝突, 突破, 意気込む, 申し込む, 飛び込む, 突き当たる"
"崩す","くずす","くず","to destroy, to demolish.","１０００円札をくずしていただけませんか。","Could you break a 1,000 yen note?","崩壊, 雪崩"
"四角","しかく","し.かく","quadrilateral, square.","箱の形は普通四角です。","The shape of a box is usually square.","四季, 角度, 方角, 三角, 四つ角"
