Question,Answer,Furigana,Meaning,Example,Translation,VocabWords
"冴える","さえる","さ","to be clear (of a sight, sound, colour, etc.), to be bright.","満月が空にさえている。","A full moon is shining bright in the sky.","冴寒, 冴え渡る, 冴え冴え"
"柵","さく","さく","fence, paling.","少年はらくらくと柵を飛び越えた。","The boy skipped over the fence.",""
"司る","つかさどる","つかさど","to be in charge of, to manage.","市長は市政を司る。","The mayor administers the affairs of the city.","司会, 司法, 上司, 寿司"
"死","し","し","death, (an) out.","人は生まれるやいなや、死に向かう。","As soon as man is born, he begins to die.",""
"私","わたし","わたし","I, me.","騒がしいホームで誰かが私の名前を呼んでいるのが聞こえた。","I could hear someone calling my name on the noisy platform.",""
"至って","いたって","いた","very much, exceedingly.","私がいたって彼がいうこと聞く訳ないじゃない。","He never hears what I'm trying to say.","至急, 至福, 冬至, 至る所"
"事項","じこう","じ.こう","matter, item.","ジェーンは申込書に必要事項を書き入れた。","Jane filled out an application.","事故, 仕事, 見事, 項目, 要項, 条項, 事務所"
"事前","じぜん","じ.ぜん","prior, beforehand.","事前に予約を取っておくべきだ。","We'd better make a reservation beforehand.","事故, 仕事, 見事, 午前, 名前, 以前, 前進, 事務所"
"字","じ","じ","character (esp. kanji), letter.","君は字がうまいね。","You write very neatly, don't you?",""
"持てる","もてる","も","to be able to possess (hold, get, etc.), to be well liked.","彼はもてる物すべてを失った。","He lost his all.","維持, 持参, 気持ち, 金持ち"
"持て成す","もてなす","も..な","to treat (a guest), to receive.","主人はパーティーで私達をもてなしてくれた。","The host entertained us at the party.","維持, 持参, 完成, 構成, 賛成, 成功, 成人, 気持ち, 金持ち"
"自立","じりつ","じ.りつ","independence, self-reliance.","私はもう自立できる年です。","I'm old enough to support myself.","自然, 独立, 立派, 立場, 自転車, 自惚れ, 自動車, 目立つ"
"室","しつ","しつ","room, wife (of someone of high rank).","先生は生徒達に講義室を退出させなかった。","The teacher did not permit the students to leave the lecture hall.",""
"実","み","み","fruit, nut.","男の子たちが、私の柿の木になっている熟した実を全部持ち去ってしまった。","Some boys made away with all the ripe fruits on my persimmon tree.",""
"実質","じっしつ","じっ.しつ","substance, essence.","実質成長と名目成長率の差は物価上昇を意味する。","Price increases explain the difference between the real and nominal growth rates.","確実, 実験, 現実, 質問, 質素, 人質, 気質"
"芝","しば","しば","lawn, sod.","母は私に芝を刈るように言った。","Mother told me to mow the lawn.",""
"若しくは","もしくは","も","or, otherwise.","７０年もしくは８０年が人間の普通の寿命期間である。","Seventy or eighty years is the normal span of a man's life.","若干, 若者, 若々しい"
"弱","じゃく","じゃく","a little less than, a little under.","６月末に参加者を募ったら１週間弱で約５００席が予約でいっぱいになった。","When participants were sought at the end of June all, about 500, seats were reserved in under a week.",""
"主人公","しゅじんこう","しゅ.じん.こう","protagonist, main character.","主人公は、本の最後で死んだ。","The hero died at the end of the book.","家主, 主義, 地主, 人形, 一人, 恋人, 公園, 公平, 公式, ご主人, 外国人, 公務員"
"取り除く","とりのぞく","と..のぞ","to remove, to deinstall.","私は庭から雑草を取り除いた。","I rid the garden of the weeds.","取材, 削除, 掃除, 解除, 受け取る, 取り替える, 取り上げる"
"腫れる","はれる","は","to swell (from inflammation), to become swollen.","扁桃腺がはれている気がするのですが。","I'm afraid my tonsils are swollen.","腫瘍, 脳腫瘍"
"受け入れ","うけいれ","う..い","receiving, acceptance.","彼は彼らの受け入れ方接待のしかたが気にいらないのだ。","He is displeased with their way of reception.","受験, 受付, 受信, 入院, 入口, 入学, 受話器"
"住","じゅう","じゅう","dwelling, living.","あなたの名前と住所を記入しなさい。","Fill in your name and address.",""
"諸","しょ","しょ","various, many.","諸設備の費用は払っていただきます。","You have to pay for utilities.",""
"尚更","なおさら","なお.さら","still more, even more.","それらの星は肉眼で見える、まして望遠鏡ならなおさらである。","You can see the stars with your naked eye, and even better through a telescope.","高尚, 変更, 今更, 尚且つ, 時期尚早, 夜更かし"
"症","しょう","しょう","illness, condition.","メアリーは本当に心配症ね。","Mary is such a worrywart.",""
"証言","しょうげん","しょう.げん","testimony, (verbal) evidence.","またヨハネは証言して言った。","Then John gave this testimony.","証明, 保証, 証拠, 証券, 言語, 言葉, 無言, 独り言"
"証人","しょうにん","しょう.にん","witness, witness protection program.","彼らはその証人を買収しようとしたがだめだった。","They attempted in vain to bribe the witness.","証明, 保証, 証拠, 証券, 人形, 一人, 恋人, 外国人"
"障る","さわる","さわ","to be harmful to, to hinder.","トムの話し方は私の癇にさわる。","Tom's way of speaking gets on my nerves.","故障, 気障, 障害, 保障"
"上位","じょうい","じょう.い","superior (in rank), top.","フォーチューン誌上位５００社は新しい法律で最も打撃を受けました。","Fortune 500 companies were the hardest hit by recent legislation.","上手, 上着, 単位, 地位, 位置, 順位, 申し上げる"
"上下","じょうげ","じょう.げ","top and bottom, high and low.","彼は旗を上下に動かした。","He moved the flags up and down.","上手, 上着, 靴下, 下宿, 地下鉄, 申し上げる"
"丈","だけ","だけ","only, just.","来たのはメアリーだけだった。","No one came except Mary.",""
"状","じょう","じょう","form, shape.","このざまはどうしたんだ。","How did you get into this mess?",""
"畳","たたみ","たたみ","tatami mat, tatami mat (esp. as a measure of room size, either 1.82 sqm or 1.54 sqm).","彼は畳の上に大の字になった。","He lay on the mat at full length.",""
"尻尾","しっぽ","しっぽ","tail (of an animal), tail end.","その犬はしっぽを振っていた。","The dog was wagging his tail.","川尻, 塩尻, 帳尻, 尾根, 末尾, 最後尾"
"審査","しんさ","しん.さ","judging, inspection.","彼の作品を審査するときには、彼の経験不足を考慮に入れなければならない。","In judging his work, we must take account of his lack of experience.","審判, 審議, 不審, 審理, 検査, 調査, 巡査, 捜査"
"新","しん","しん","new, neo-.","新サービスの料金設定はマーケティング部が行う。","The marketing department is responsible for pricing new service.",""
"進展","しんてん","しん.てん","progress, development.","その事件の進展について逐一知らせてください。","Please keep me informed of the development of the case.","進学, 進歩, 前進, 発展, 展開, 展示, 展望, 展覧会"
"制","せい","せい","system, organization.","その企業は週５日労働制を実施した。","The enterprises carried the five-day workweek.",""
"整える","ととのえる","ととの","to put in order, to arrange.","私の姉は毎週、髪を整えてもらう。","My sister has her hair done each week.","整理, 整備, 調整, 整数"
"製","せい","せい","make, manufacture.","これらの箱はプラスチック製です。","These boxes are made of plastic.",""
"脆い","もろい","もろ","brittle, fragile.","彼が作った模型飛行機はもろかった。","His paper plane was fragile.","脆弱"
"切ない","せつない","せつ","painful, heartrending.","","","大切, 切手, 締切, 裏切る"
"説く","とく","と","to explain, to preach.","あの男を説き伏せようとするのは、オオカミに道理を説いて聞かせるようなものだ。","You might as well reason with the wolf as try to persuade that man.","小説, 説得, 演説, 説明"
"先行","せんこう","せん.こう","going ahead, going first.","稲光は雷の音に先行する。","The flash of lightning precedes the sound of thunder.","先月, 先週, 銀行, 行儀, 真っ先"
"戦術","せんじゅつ","せん.じゅつ","tactics, tactician.","あまりにも短時間に、あまりにもたくさんのことを盛り込むと、よい戦術は生れない。","If there are too many irons in the fire in too short a time, good strategy cannot result.","戦争, 大戦, 技術, 芸術, 手術, 学術, 美術館"
"戦力","せんりょく","せん.りょく","war potential, military strength.","さらに、即戦力となる政策関連の科学的成果や手段の提供が必要であると強調した。","Moreover, they underscored the need for providing policy relevant ready-to-use scientific results and methodology.","戦争, 大戦, 強力, 努力, 能力, 力強い"
"疎か","おろそか","おろそ","negligent, neglectful.","学業をおろそかにするなんて、君はばかだ。","It is silly of you to neglect your studies.","過疎, 疎遠, 疎外"
"組み合わせる","くみあわせる","く..あ","to put together, to combine.","この上着を何か少し派手な物と組み合わせられませんか。","Can you match this coat with something a little more colorful?","組合, 番組, 組織, 都合, 試合, 合併, 間に合う"
"阻止","そし","そ.し","obstruction, prevention.","クーデター計画はぎりぎりのところで阻止されました。","The coup attempt was foiled at the last moment.","阻害, 禁止, 意気阻喪, 成長を阻む, 立ち止まる"
